value,var,paired,file,query,target,tool,type,perc,value_dbl
0.96%,insertion_fd,single,statistics_NoAdapters/human_t1r1/hisat2/comp_res.txt,statistics_NoAdapters,human_t1r1,hisat2,single,TRUE,0.96
38.9099%,insertion_fn,single,statistics_NoAdapters/human_t1r1/hisat2/comp_res.txt,statistics_NoAdapters,human_t1r1,hisat2,single,TRUE,38.9099
1.0299%,deletion_fd,single,statistics_NoAdapters/human_t1r1/hisat2/comp_res.txt,statistics_NoAdapters,human_t1r1,hisat2,single,TRUE,1.0299
36.22%,deletion_fn,single,statistics_NoAdapters/human_t1r1/hisat2/comp_res.txt,statistics_NoAdapters,human_t1r1,hisat2,single,TRUE,36.22
0.87%,skipping_fd,single,statistics_NoAdapters/human_t1r1/hisat2/comp_res.txt,statistics_NoAdapters,human_t1r1,hisat2,single,TRUE,0.87
8.3799%,skipping_fn,single,statistics_NoAdapters/human_t1r1/hisat2/comp_res.txt,statistics_NoAdapters,human_t1r1,hisat2,single,TRUE,8.3799
0.87%,junction_fd,single,statistics_NoAdapters/human_t1r1/hisat2/comp_res.txt,statistics_NoAdapters,human_t1r1,hisat2,single,TRUE,0.87
7.5799%,junction_fn,single,statistics_NoAdapters/human_t1r1/hisat2/comp_res.txt,statistics_NoAdapters,human_t1r1,hisat2,single,TRUE,7.5799
20340,junction_none_n,single,statistics_NoAdapters/human_t1r1/hisat2/comp_res.txt,statistics_NoAdapters,human_t1r1,hisat2,single,FALSE,20340.0
0.74%,junction_none_perc,single,statistics_NoAdapters/human_t1r1/hisat2/comp_res.txt,statistics_NoAdapters,human_t1r1,hisat2,single,TRUE,0.74
1840,junction_left_n,single,statistics_NoAdapters/human_t1r1/hisat2/comp_res.txt,statistics_NoAdapters,human_t1r1,hisat2,single,FALSE,1840.0
0.06%,junction_left_perc,single,statistics_NoAdapters/human_t1r1/hisat2/comp_res.txt,statistics_NoAdapters,human_t1r1,hisat2,single,TRUE,0.06
1377,junction_right_n,single,statistics_NoAdapters/human_t1r1/hisat2/comp_res.txt,statistics_NoAdapters,human_t1r1,hisat2,single,FALSE,1377.0
0.05%,junction_right_perc,single,statistics_NoAdapters/human_t1r1/hisat2/comp_res.txt,statistics_NoAdapters,human_t1r1,hisat2,single,TRUE,0.05
2707396,junction_both_n,single,statistics_NoAdapters/human_t1r1/hisat2/comp_res.txt,statistics_NoAdapters,human_t1r1,hisat2,single,FALSE,2707396.0
99.13%,junction_both_perc,single,statistics_NoAdapters/human_t1r1/hisat2/comp_res.txt,statistics_NoAdapters,human_t1r1,hisat2,single,TRUE,99.13
20000000,total_reads,single,statistics_NoAdapters/human_t1r1/hisat2/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t1r1,hisat2,multi,FALSE,2e7
98.89%,total_read_accuracy,single,statistics_NoAdapters/human_t1r1/hisat2/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t1r1,hisat2,multi,TRUE,98.89
99.67%,unique_read_accuracy,single,statistics_NoAdapters/human_t1r1/hisat2/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t1r1,hisat2,multi,TRUE,99.67
0.32%,perc_reads_incorrect,single,statistics_NoAdapters/human_t1r1/hisat2/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t1r1,hisat2,multi,TRUE,0.32
0(2.15)%,perc_reads_ambiguous,single,statistics_NoAdapters/human_t1r1/hisat2/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t1r1,hisat2,multi,TRUE,0.0
0.79%,perc_reads_unaligned,single,statistics_NoAdapters/human_t1r1/hisat2/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t1r1,hisat2,multi,TRUE,0.79
99.21%,perc_reads_aligned,single,statistics_NoAdapters/human_t1r1/hisat2/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t1r1,hisat2,multi,TRUE,99.21
13.4601%,perc_reads_true_introns,single,statistics_NoAdapters/human_t1r1/hisat2/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t1r1,hisat2,multi,TRUE,13.4601
2000000000,total_bases,single,statistics_NoAdapters/human_t1r1/hisat2/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t1r1,hisat2,multi,FALSE,2e9
98.8%,total_bases_accuracy,single,statistics_NoAdapters/human_t1r1/hisat2/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t1r1,hisat2,multi,TRUE,98.8
99.63%,unique_bases_accuracy,single,statistics_NoAdapters/human_t1r1/hisat2/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t1r1,hisat2,multi,TRUE,99.63
0.36%,perc_bases_incorrect,single,statistics_NoAdapters/human_t1r1/hisat2/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t1r1,hisat2,multi,TRUE,0.36
0(2.15)%,perc_bases_ambiguous,single,statistics_NoAdapters/human_t1r1/hisat2/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t1r1,hisat2,multi,TRUE,0.0
0.84%,perc_bases_unaligned,single,statistics_NoAdapters/human_t1r1/hisat2/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t1r1,hisat2,multi,TRUE,0.84
99.16%,perc_bases_aligned,single,statistics_NoAdapters/human_t1r1/hisat2/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t1r1,hisat2,multi,TRUE,99.16
0.0174%,perc_bases_insertions,single,statistics_NoAdapters/human_t1r1/hisat2/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t1r1,hisat2,multi,TRUE,0.0174
0.0173%,perc_bases_deletions,single,statistics_NoAdapters/human_t1r1/hisat2/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t1r1,hisat2,multi,TRUE,0.0173
1.18%,insertion_fd,single,statistics_NoAdapters/human_t1r1/hisat2/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t1r1,hisat2,multi,TRUE,1.18
37.06%,insertion_fn,single,statistics_NoAdapters/human_t1r1/hisat2/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t1r1,hisat2,multi,TRUE,37.06
1.19%,deletion_fd,single,statistics_NoAdapters/human_t1r1/hisat2/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t1r1,hisat2,multi,TRUE,1.19
34.2099%,deletion_fn,single,statistics_NoAdapters/human_t1r1/hisat2/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t1r1,hisat2,multi,TRUE,34.2099
1.2299%,skipping_fd,single,statistics_NoAdapters/human_t1r1/hisat2/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t1r1,hisat2,multi,TRUE,1.2299
5.8699%,skipping_fn,single,statistics_NoAdapters/human_t1r1/hisat2/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t1r1,hisat2,multi,TRUE,5.8699
1.18%,junction_fd,single,statistics_NoAdapters/human_t1r1/hisat2/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t1r1,hisat2,multi,TRUE,1.18
4.22%,junction_fn,single,statistics_NoAdapters/human_t1r1/hisat2/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t1r1,hisat2,multi,TRUE,4.22
20000000,total_reads,pairs,statistics_NoAdapters/human_t1r1/hisat2/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t1r1,hisat2,multi,FALSE,2e7
98.91%,total_read_accuracy,pairs,statistics_NoAdapters/human_t1r1/hisat2/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t1r1,hisat2,multi,TRUE,98.91
99.68%,unique_read_accuracy,pairs,statistics_NoAdapters/human_t1r1/hisat2/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t1r1,hisat2,multi,TRUE,99.68
0.31%,perc_reads_incorrect,pairs,statistics_NoAdapters/human_t1r1/hisat2/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t1r1,hisat2,multi,TRUE,0.31
0(2.15)%,perc_reads_ambiguous,pairs,statistics_NoAdapters/human_t1r1/hisat2/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t1r1,hisat2,multi,TRUE,0.0
0.77%,perc_reads_unaligned,pairs,statistics_NoAdapters/human_t1r1/hisat2/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t1r1,hisat2,multi,TRUE,0.77
99.23%,perc_reads_aligned,pairs,statistics_NoAdapters/human_t1r1/hisat2/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t1r1,hisat2,multi,TRUE,99.23
2000000000,total_bases,pairs,statistics_NoAdapters/human_t1r1/hisat2/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t1r1,hisat2,multi,FALSE,2e9
98.83%,total_bases_accuracy,pairs,statistics_NoAdapters/human_t1r1/hisat2/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t1r1,hisat2,multi,TRUE,98.83
99.64%,unique_bases_accuracy,pairs,statistics_NoAdapters/human_t1r1/hisat2/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t1r1,hisat2,multi,TRUE,99.64
0.34%,perc_bases_incorrect,pairs,statistics_NoAdapters/human_t1r1/hisat2/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t1r1,hisat2,multi,TRUE,0.34
0(2.15)%,perc_bases_ambiguous,pairs,statistics_NoAdapters/human_t1r1/hisat2/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t1r1,hisat2,multi,TRUE,0.0
0.82%,perc_bases_unaligned,pairs,statistics_NoAdapters/human_t1r1/hisat2/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t1r1,hisat2,multi,TRUE,0.82
99.18%,perc_bases_aligned,pairs,statistics_NoAdapters/human_t1r1/hisat2/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t1r1,hisat2,multi,TRUE,99.18
29461,junction_none_n,single,statistics_NoAdapters/human_t1r1/hisat2/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t1r1,hisat2,multi,FALSE,29461.0
1.03%,junction_none_perc,single,statistics_NoAdapters/human_t1r1/hisat2/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t1r1,hisat2,multi,TRUE,1.03
2159,junction_left_n,single,statistics_NoAdapters/human_t1r1/hisat2/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t1r1,hisat2,multi,FALSE,2159.0
0.0699%,junction_left_perc,single,statistics_NoAdapters/human_t1r1/hisat2/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t1r1,hisat2,multi,TRUE,0.0699
1694,junction_right_n,single,statistics_NoAdapters/human_t1r1/hisat2/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t1r1,hisat2,multi,FALSE,1694.0
0.05%,junction_right_perc,single,statistics_NoAdapters/human_t1r1/hisat2/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t1r1,hisat2,multi,TRUE,0.05
2805843,junction_both_n,single,statistics_NoAdapters/human_t1r1/hisat2/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t1r1,hisat2,multi,FALSE,2805843.0
98.8199%,junction_both_perc,single,statistics_NoAdapters/human_t1r1/hisat2/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t1r1,hisat2,multi,TRUE,98.8199
20000000,total_reads,single,statistics_NoAdapters/human_t2r1/biokanga/comp_res.txt,statistics_NoAdapters,human_t2r1,biokanga,single,FALSE,2e7
91.61%,total_read_accuracy,single,statistics_NoAdapters/human_t2r1/biokanga/comp_res.txt,statistics_NoAdapters,human_t2r1,biokanga,single,TRUE,91.61
99.64%,unique_read_accuracy,single,statistics_NoAdapters/human_t2r1/biokanga/comp_res.txt,statistics_NoAdapters,human_t2r1,biokanga,single,TRUE,99.64
0.32%,perc_reads_incorrect,single,statistics_NoAdapters/human_t2r1/biokanga/comp_res.txt,statistics_NoAdapters,human_t2r1,biokanga,single,TRUE,0.32
0.0%,perc_reads_ambiguous,single,statistics_NoAdapters/human_t2r1/biokanga/comp_res.txt,statistics_NoAdapters,human_t2r1,biokanga,single,TRUE,0.0
8.05%,perc_reads_unaligned,single,statistics_NoAdapters/human_t2r1/biokanga/comp_res.txt,statistics_NoAdapters,human_t2r1,biokanga,single,TRUE,8.05
91.95%,perc_reads_aligned,single,statistics_NoAdapters/human_t2r1/biokanga/comp_res.txt,statistics_NoAdapters,human_t2r1,biokanga,single,TRUE,91.95
13.4757%,perc_reads_true_introns,single,statistics_NoAdapters/human_t2r1/biokanga/comp_res.txt,statistics_NoAdapters,human_t2r1,biokanga,single,TRUE,13.4757
2000000000,total_bases,single,statistics_NoAdapters/human_t2r1/biokanga/comp_res.txt,statistics_NoAdapters,human_t2r1,biokanga,single,FALSE,2e9
87.19%,total_bases_accuracy,single,statistics_NoAdapters/human_t2r1/biokanga/comp_res.txt,statistics_NoAdapters,human_t2r1,biokanga,single,TRUE,87.19
99.05%,unique_bases_accuracy,single,statistics_NoAdapters/human_t2r1/biokanga/comp_res.txt,statistics_NoAdapters,human_t2r1,biokanga,single,TRUE,99.05
0.83%,perc_bases_incorrect,single,statistics_NoAdapters/human_t2r1/biokanga/comp_res.txt,statistics_NoAdapters,human_t2r1,biokanga,single,TRUE,0.83
0.0%,perc_bases_ambiguous,single,statistics_NoAdapters/human_t2r1/biokanga/comp_res.txt,statistics_NoAdapters,human_t2r1,biokanga,single,TRUE,0.0
11.96%,perc_bases_unaligned,single,statistics_NoAdapters/human_t2r1/biokanga/comp_res.txt,statistics_NoAdapters,human_t2r1,biokanga,single,TRUE,11.96
88.03999999999999%,perc_bases_aligned,single,statistics_NoAdapters/human_t2r1/biokanga/comp_res.txt,statistics_NoAdapters,human_t2r1,biokanga,single,TRUE,88.03999999999999
0.0711%,perc_bases_insertions,single,statistics_NoAdapters/human_t2r1/biokanga/comp_res.txt,statistics_NoAdapters,human_t2r1,biokanga,single,TRUE,0.0711
0.068%,perc_bases_deletions,single,statistics_NoAdapters/human_t2r1/biokanga/comp_res.txt,statistics_NoAdapters,human_t2r1,biokanga,single,TRUE,0.068
0% (no insertions called),insertion_fd,single,statistics_NoAdapters/human_t2r1/biokanga/comp_res.txt,statistics_NoAdapters,human_t2r1,biokanga,single,TRUE,NA
100.0%,insertion_fn,single,statistics_NoAdapters/human_t2r1/biokanga/comp_res.txt,statistics_NoAdapters,human_t2r1,biokanga,single,TRUE,100.0
0% (no deletions called),deletion_fd,single,statistics_NoAdapters/human_t2r1/biokanga/comp_res.txt,statistics_NoAdapters,human_t2r1,biokanga,single,TRUE,NA
100.0%,deletion_fn,single,statistics_NoAdapters/human_t2r1/biokanga/comp_res.txt,statistics_NoAdapters,human_t2r1,biokanga,single,TRUE,100.0
0% (no skipping called),skipping_fd,single,statistics_NoAdapters/human_t2r1/biokanga/comp_res.txt,statistics_NoAdapters,human_t2r1,biokanga,single,TRUE,NA
100.0%,skipping_fn,single,statistics_NoAdapters/human_t2r1/biokanga/comp_res.txt,statistics_NoAdapters,human_t2r1,biokanga,single,TRUE,100.0
0% (no junctions called),junction_fd,single,statistics_NoAdapters/human_t2r1/biokanga/comp_res.txt,statistics_NoAdapters,human_t2r1,biokanga,single,TRUE,NA
100.0%,junction_fn,single,statistics_NoAdapters/human_t2r1/biokanga/comp_res.txt,statistics_NoAdapters,human_t2r1,biokanga,single,TRUE,100.0
0,junction_none_n,single,statistics_NoAdapters/human_t2r1/biokanga/comp_res.txt,statistics_NoAdapters,human_t2r1,biokanga,single,FALSE,0.0
NaN,junction_none_perc,single,statistics_NoAdapters/human_t2r1/biokanga/comp_res.txt,statistics_NoAdapters,human_t2r1,biokanga,single,FALSE,NaN
0,junction_left_n,single,statistics_NoAdapters/human_t2r1/biokanga/comp_res.txt,statistics_NoAdapters,human_t2r1,biokanga,single,FALSE,0.0
NaN,junction_left_perc,single,statistics_NoAdapters/human_t2r1/biokanga/comp_res.txt,statistics_NoAdapters,human_t2r1,biokanga,single,FALSE,NaN
0,junction_right_n,single,statistics_NoAdapters/human_t2r1/biokanga/comp_res.txt,statistics_NoAdapters,human_t2r1,biokanga,single,FALSE,0.0
NaN,junction_right_perc,single,statistics_NoAdapters/human_t2r1/biokanga/comp_res.txt,statistics_NoAdapters,human_t2r1,biokanga,single,FALSE,NaN
0,junction_both_n,single,statistics_NoAdapters/human_t2r1/biokanga/comp_res.txt,statistics_NoAdapters,human_t2r1,biokanga,single,FALSE,0.0
NaN,junction_both_perc,single,statistics_NoAdapters/human_t2r1/biokanga/comp_res.txt,statistics_NoAdapters,human_t2r1,biokanga,single,FALSE,NaN
20000000,total_reads,single,statistics_NoAdapters/human_t2r1/biokanga/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t2r1,biokanga,multi,FALSE,2e7
91.61%,total_read_accuracy,single,statistics_NoAdapters/human_t2r1/biokanga/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t2r1,biokanga,multi,TRUE,91.61
99.64%,unique_read_accuracy,single,statistics_NoAdapters/human_t2r1/biokanga/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t2r1,biokanga,multi,TRUE,99.64
0.32%,perc_reads_incorrect,single,statistics_NoAdapters/human_t2r1/biokanga/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t2r1,biokanga,multi,TRUE,0.32
0(0.0)%,perc_reads_ambiguous,single,statistics_NoAdapters/human_t2r1/biokanga/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t2r1,biokanga,multi,TRUE,0.0
8.05%,perc_reads_unaligned,single,statistics_NoAdapters/human_t2r1/biokanga/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t2r1,biokanga,multi,TRUE,8.05
91.95%,perc_reads_aligned,single,statistics_NoAdapters/human_t2r1/biokanga/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t2r1,biokanga,multi,TRUE,91.95
13.4757%,perc_reads_true_introns,single,statistics_NoAdapters/human_t2r1/biokanga/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t2r1,biokanga,multi,TRUE,13.4757
2000000000,total_bases,single,statistics_NoAdapters/human_t2r1/biokanga/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t2r1,biokanga,multi,FALSE,2e9
87.19%,total_bases_accuracy,single,statistics_NoAdapters/human_t2r1/biokanga/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t2r1,biokanga,multi,TRUE,87.19
99.05%,unique_bases_accuracy,single,statistics_NoAdapters/human_t2r1/biokanga/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t2r1,biokanga,multi,TRUE,99.05
0.83%,perc_bases_incorrect,single,statistics_NoAdapters/human_t2r1/biokanga/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t2r1,biokanga,multi,TRUE,0.83
0(0.0)%,perc_bases_ambiguous,single,statistics_NoAdapters/human_t2r1/biokanga/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t2r1,biokanga,multi,TRUE,0.0
11.96%,perc_bases_unaligned,single,statistics_NoAdapters/human_t2r1/biokanga/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t2r1,biokanga,multi,TRUE,11.96
88.03999999999999%,perc_bases_aligned,single,statistics_NoAdapters/human_t2r1/biokanga/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t2r1,biokanga,multi,TRUE,88.03999999999999
0.0711%,perc_bases_insertions,single,statistics_NoAdapters/human_t2r1/biokanga/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t2r1,biokanga,multi,TRUE,0.0711
0.068%,perc_bases_deletions,single,statistics_NoAdapters/human_t2r1/biokanga/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t2r1,biokanga,multi,TRUE,0.068
0% (no insertions called),insertion_fd,single,statistics_NoAdapters/human_t2r1/biokanga/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t2r1,biokanga,multi,TRUE,NA
100.0%,insertion_fn,single,statistics_NoAdapters/human_t2r1/biokanga/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t2r1,biokanga,multi,TRUE,100.0
0% (no deletions called),deletion_fd,single,statistics_NoAdapters/human_t2r1/biokanga/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t2r1,biokanga,multi,TRUE,NA
100.0%,deletion_fn,single,statistics_NoAdapters/human_t2r1/biokanga/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t2r1,biokanga,multi,TRUE,100.0
0% (no skipping called),skipping_fd,single,statistics_NoAdapters/human_t2r1/biokanga/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t2r1,biokanga,multi,TRUE,NA
100.0%,skipping_fn,single,statistics_NoAdapters/human_t2r1/biokanga/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t2r1,biokanga,multi,TRUE,100.0
0% (no junctions called),junction_fd,single,statistics_NoAdapters/human_t2r1/biokanga/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t2r1,biokanga,multi,TRUE,NA
100.0%,junction_fn,single,statistics_NoAdapters/human_t2r1/biokanga/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t2r1,biokanga,multi,TRUE,100.0
20000000,total_reads,pairs,statistics_NoAdapters/human_t2r1/biokanga/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t2r1,biokanga,multi,FALSE,2e7
91.61%,total_read_accuracy,pairs,statistics_NoAdapters/human_t2r1/biokanga/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t2r1,biokanga,multi,TRUE,91.61
99.64%,unique_read_accuracy,pairs,statistics_NoAdapters/human_t2r1/biokanga/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t2r1,biokanga,multi,TRUE,99.64
0.32%,perc_reads_incorrect,pairs,statistics_NoAdapters/human_t2r1/biokanga/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t2r1,biokanga,multi,TRUE,0.32
0(0.0)%,perc_reads_ambiguous,pairs,statistics_NoAdapters/human_t2r1/biokanga/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t2r1,biokanga,multi,TRUE,0.0
8.05%,perc_reads_unaligned,pairs,statistics_NoAdapters/human_t2r1/biokanga/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t2r1,biokanga,multi,TRUE,8.05
91.95%,perc_reads_aligned,pairs,statistics_NoAdapters/human_t2r1/biokanga/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t2r1,biokanga,multi,TRUE,91.95
2000000000,total_bases,pairs,statistics_NoAdapters/human_t2r1/biokanga/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t2r1,biokanga,multi,FALSE,2e9
87.19%,total_bases_accuracy,pairs,statistics_NoAdapters/human_t2r1/biokanga/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t2r1,biokanga,multi,TRUE,87.19
99.05%,unique_bases_accuracy,pairs,statistics_NoAdapters/human_t2r1/biokanga/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t2r1,biokanga,multi,TRUE,99.05
0.83%,perc_bases_incorrect,pairs,statistics_NoAdapters/human_t2r1/biokanga/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t2r1,biokanga,multi,TRUE,0.83
0(0.0)%,perc_bases_ambiguous,pairs,statistics_NoAdapters/human_t2r1/biokanga/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t2r1,biokanga,multi,TRUE,0.0
